"","Accession","ASV","OGT99","nt99","OGT95","nt95","CUBHE","CUB","dCUB","CPB","ConsistencyHE","nHE","nGenes","d20C","OGT","d99","transect","Jesse_aggname","nCAZy","All1","dCUBp","MeanRelAb","MaxRelAb","AllN","PC1","PC1t"
"5342","GCF_017254865.1",NA,3.6009,2,5.95468125,6,0.823246474846191,NA,-0.516493965023971,-0.33798615394187,0.566552211137215,50,4316,3.08018777123413,3.6009,2.61753774357242,NA,"Enterobacterales",121,122,0.789954498359773,6.82059726041057e-05,0.00251504477689538,0.0282669138090825,1.56459057540053,4.94279994797014
"5343","GCF_017255185.1",NA,18.0795099009901,1.55445544554455,18.0315326131542,3.08910891089109,0.676015206216133,NA,-0.215039624643193,-0.221402441640353,0.546827317035778,49,4219,10.4465070786566,18.0795099009901,4.69841320890255,NA,"Pseudomonadales, excl. SUP05 and SAR86",72,73,0.488500157978995,0.00149685030717319,0.0112615948349159,0.0173026783598009,0.644109087454417,4.02231846002402
"5344","GCF_017301335.1",NA,9.66776071428571,1.64285714285714,9.46104193877551,6.28571428571429,0.714564251504215,NA,-0.276519310598036,-0.308865202482813,0.535831237554447,48,3360,4.8851303721978,9.66776071428571,4.66264028108988,NA,"Pseudomonadales, excl. SUP05 and SAR86",55,56,0.549979843933838,0.000570960943752492,0.00708708837889574,0.0166666666666667,0.472031834140605,3.85024120671021
"5345","GCF_017303055.1",NA,6.21766428571429,1.71428571428571,8.12074412698413,5,0.679293650255496,NA,-0.237390323694691,-0.329888930310899,0.511691225114784,47,3915,4.14337569084764,6.21766428571429,6.55155828154228,NA,"Pseudomonadales, excl. SUP05 and SAR86",64,65,0.510850857030493,8.98662493989666e-05,0.00922268715863022,0.016602809706258,0.593099096749976,3.97130846931958
"5346","GCF_017303295.1",NA,7.96055714285714,1.38095238095238,8.22749947845805,3.23809523809524,0.643576638918669,NA,-0.219246186660741,-0.281547784762704,0.467232561749546,44,4665,2.79237787571571,7.96055714285714,8.15413067392537,NA,"Rhodobacterales",75,76,0.492706719996543,0.000172721718779066,0.0025668515349566,0.0162915326902465,0.882066257774302,4.26027563034391
"5347","GCF_017309075.1",NA,27.9785,1,27.9785,1,0.731441556390699,NA,-0.29348210639956,-0.288398359177564,0.536924410539707,48,3506,4.4367927116993,27.9785,2.32195740718365,NA,"Pseudomonadales, excl. SUP05 and SAR86",47,48,0.566942639735362,1.52939224246373e-07,2.98231487280426e-05,0.0136908157444381,0.648032781792629,4.02624215436223
"5348","GCF_017311165.1",NA,8.1806,1.66666666666667,6.90190666666667,6,0.583283183132788,NA,-0.100654738530848,-0.477299465729625,0.513856113502648,40,2366,8.07169420628751,8.1806,13.3051614288866,NA,"Flavobacteriales",69,70,0.37411527186665,6.20473079533001e-06,0.000118792390498871,0.029585798816568,-0.816941331503334,2.56126804106627
"5349","GCF_017311415.1",NA,12.903409375,1.5,12.8869678703704,4.64583333333333,0.608073667265568,NA,-0.129683041724669,-0.267663439969829,0.472585571283024,44,4951,4.29375213677377,12.903409375,9.27556829104051,NA,"Rhodobacterales",105,106,0.403143575060471,0.00121373436586297,0.0325082984557656,0.0214098161987477,0.616619744389436,3.99482911695904
"5350","GCF_017313105.1",NA,10.49634375,1.875,12.4480697916667,6.25,0.662689083090867,NA,-0.226479943539256,-0.380770306724742,0.550237828752781,41,3136,9.28563494707795,10.49634375,6.51552017917767,NA,"Flavobacteriales",95,96,0.499940476875058,0.000126240103651045,0.00539242947955312,0.0306122448979592,-0.0364250856217361,3.34178428694787
"5351","GCF_017313225.1",NA,10.5228785714286,1.85714285714286,12.9008178571429,6.71428571428571,0.679234107481995,NA,-0.253491312771465,-0.38867530484966,0.552834140885861,42,3851,8.17063275417257,10.5228785714286,5.77685025097137,NA,"Flavobacteriales",158,159,0.526951846107267,0.00012560906960573,0.00539242947955312,0.0412879771487925,0.213748900517733,3.59195827308734
"5352","GCF_017313275.1",NA,10.49634375,1.875,12.4480697916667,6.25,0.707059115864087,NA,-0.301078435278995,-0.377695196664908,0.555065090416461,41,3675,6.65481331018452,10.49634375,4.72173338884703,NA,"Flavobacteriales",110,111,0.574538968614797,0.000126240103651045,0.00539242947955312,0.0302040816326531,0.481257130598988,3.85946650316859
"5353","GCF_017313785.1",NA,10.49634375,1.875,12.4480697916667,6.25,0.68644684822457,NA,-0.252546186990047,-0.380269840140235,0.547388225614176,42,4062,6.94594198360694,10.49634375,5.47360939739492,NA,"Flavobacteriales",118,119,0.526006720325849,0.000126240103651045,0.00539242947955312,0.0292959133431807,0.505459061337028,3.88366843390663
"5354","GCF_017315735.1",NA,10.620275,1.5,10.6882291666667,3.25,0.586479937828848,NA,-0.131288233365776,-0.177177638523997,0.472635124488442,46,3799,6.20616235606723,10.620275,11.7869337330628,NA,"Rhodobacterales",88,89,0.404748766701578,5.10456508477978e-05,0.00210485374698285,0.0234272176888655,0.0554453852376597,3.43365475780727
"5355","GCF_017354985.1",NA,8.78601428571429,1.47619047619048,8.09106611111111,3.28571428571429,1.01374501748203,NA,-0.795899841426713,-0.357088735601431,0.617177130894725,51,3576,1.46428757180926,8.78601428571429,0.743934406429764,NA,"Enterobacterales",65,66,1.06936037476251,5.32631803909724e-05,0.000807359865394792,0.0184563758389262,2.36191395078945,5.74012332335905
"5356","GCF_017356265.1",NA,12.9576833333333,1.33333333333333,12.9576833333333,1.33333333333333,0.592367029157122,NA,-0.110564845343079,-0.201068884291552,0.475736141497715,46,3990,5.95576853057455,12.9576833333333,10.2725606545539,NA,"Rhodobacterales",96,97,0.384025378678881,8.75129702512677e-07,7.6700056758042e-05,0.0243107769423559,0.056791765423895,3.4350011379935
"5357","GCF_017368475.1",NA,10.1337073529412,1.63235294117647,10.6218331419234,5.30882352941176,0.714373665054015,NA,-0.327286713736814,-0.404123463594964,0.528618172370146,50,3136,3.6123767391866,10.1337073529412,4.60562435239318,NA,"Enterobacterales",70,71,0.600747247072616,0.0174042652578839,0.303441019578118,0.022640306122449,0.447827326801935,3.82603669937154
"5358","GCF_017498085.1",NA,6.30103,1.8,7.450028,8.2,0.681890781056369,NA,-0.245577362689353,-0.408621728635802,0.51720210203366,46,2572,3.88804362276261,6.30103,6.62764517420532,NA,"Pseudomonadales, excl. SUP05 and SAR86",34,35,0.519037896025155,0.000215342819472737,0.00835812725236071,0.0136080870917574,0.0489640280102367,3.42717340057984
"5359","GCF_017498485.1",NA,2.86641904761905,1.76190476190476,3.17549776643991,5.61904761904762,0.576014961320704,NA,-0.0769838971900662,-0.545145764929342,0.490262069426419,40,3436,4.81303125762447,2.86641904761905,16.8647880727609,NA,"Flavobacteriales",122,123,0.350444430525868,0.00821940763640439,0.482753234212357,0.0357974388824214,-0.506419074052017,2.87179029851759
"5360","GCF_017569185.1",NA,2.86641904761905,1.76190476190476,3.17549776643991,5.61904761904762,0.588599879349026,NA,-0.0969363248654401,-0.542183964394353,0.48285536950353,42,3668,3.77090037736878,2.86641904761905,15.1683544086636,NA,"Flavobacteriales",107,108,0.370396858201242,0.00821940763640439,0.482753234212357,0.0294438386041439,-0.224542372111785,3.15366700045782
"5361","GCF_017579965.1",NA,7.68885,2,8.94497,7.5,0.635203206679527,NA,-0.18555797110353,-0.470345541693301,0.511317228071021,41,3413,4.75599654573808,7.68885,8.75823455878706,NA,"Flavobacteriales",168,169,0.459018504439332,7.47611385695107e-06,0.000371111065294931,0.0495165543510108,-0.362459532492627,3.01574984007698
"5362","GCF_017581925.1",NA,7.6589,1.33333333333333,7.59342611111111,4.55555555555556,0.663074365493709,NA,-0.231941126708296,-0.402686850772793,0.522359688337986,42,3832,5.12751222322207,7.6589,7.32371884701373,NA,"Flavobacteriales",154,155,0.505401660044098,0.00483237134284593,0.0639647875158355,0.0404488517745303,0.143267313486634,3.52147668605624
"5363","GCF_017581965.1",NA,16.1077982758621,1.6551724137931,16.0055421360153,5.03448275862069,0.604000565237981,NA,-0.144337479243623,-0.426971206776766,0.530600892994267,41,3020,10.2145402081696,16.1077982758621,8.7052620728725,NA,"Flavobacteriales",101,102,0.417798012579425,0.000784891816513615,0.0106583683913779,0.0337748344370861,-0.429911865411572,2.94829750715803
"5364","GCF_017592335.1",NA,9.3878109375,1.5,8.97399234375,3.40625,0.611785648723238,NA,-0.0775566207632107,-0.302862193826525,0.531135447635471,42,3937,12.3198301332829,9.3878109375,10.3501885867501,NA,"Rhodobacterales",65,66,0.351017154099013,0.000332368013169593,0.0090237443532056,0.0167640335280671,0.0407755224409169,3.41898489501052
"5365","GCF_017638545.1",NA,15.9331333333333,1.33333333333333,15.9331333333333,1.33333333333333,0.803260672363873,NA,-0.473203410966233,-0.378609660233301,0.525114030848125,49,2861,1.69269033696485,15.9331333333333,2.08934259747491,NA,"Enterobacterales",69,70,0.746663944302035,6.12110674828086e-06,0.000794017322541179,0.0244669695910521,0.801509418814771,4.17971879138438
"5366","GCF_017638925.1",NA,12.3273285714286,1.71428571428571,11.9999528571429,4.28571428571429,0.885839420485129,NA,-0.626091340879771,-0.371679591728573,0.543141738112342,49,4660,1.20128141581691,12.3273285714286,1.39809620211411,NA,"Enterobacterales",78,79,0.899551874215573,0.000454887980170833,0.062827519352618,0.0169527896995708,2.29395915507684,5.67216852764644
"5367","GCF_017742995.1",NA,13.0407847826087,1.78260869565217,13.2738867391304,3.73913043478261,1.061332540668,NA,-0.912822020211839,-0.383281268467694,0.585879491454598,50,4627,0.625797845892084,13.0407847826087,0.518962051225809,NA,"Enterobacterales",95,96,1.18628255354764,0.000773782047827064,0.0632770901529945,0.0207477847417333,3.22059419775309,6.5988035703227
"5368","GCF_017743735.1",NA,14.6960118421053,1.36842105263158,14.7728830680869,2.89473684210526,0.81058365563595,NA,-0.393528473693388,-0.299505159681853,0.493973205854017,43,4212,1.11025144597816,14.6960118421053,2.10664271886689,NA,"Rhodobacterales",85,86,0.66698900702919,0.000465548179849312,0.0106896520138132,0.0204178537511871,1.21482440718312,4.59303377975273
"5369","GCF_017743935.1",NA,9.69937244897959,1.38775510204082,10.2051996590541,3.04081632653061,0.755671260957527,NA,-0.385033949876715,-0.274496923258889,0.502531240560228,44,4977,2.02509696656326,9.69937244897959,3.45812304431884,NA,"Rhodobacterales",73,74,0.658494483212517,0.000502816673068314,0.0208071546800932,0.0148683946152301,1.63071500713303,5.00892437970264
"5370","GCF_017743975.1",NA,13.9789475,1.59285714285714,14.0805167397959,4.42142857142857,0.728647347081935,NA,-0.343454725401322,-0.281351716283611,0.51110068472864,43,4502,2.89854100454322,13.9789475,3.74534475169453,NA,"Rhodobacterales",86,87,0.616915258737124,0.0117479906838874,0.0754096155247508,0.0193247445579742,1.19173878833923,4.56994816090884
"5371","GCF_017743995.1",NA,13.9789475,1.59285714285714,14.0805167397959,4.42142857142857,0.734168918597907,NA,-0.33717408775067,-0.28908926168841,0.50663920091611,43,4534,2.52854741448968,13.9789475,3.60589549431329,NA,"Rhodobacterales",91,92,0.610634621086472,0.0117479906838874,0.0754096155247508,0.0202911336568152,1.16866319667131,4.54687256924092
"5372","GCF_017744015.1",NA,12.9576833333333,1.33333333333333,12.9576833333333,1.33333333333333,0.597336203602043,NA,-0.11393389742817,-0.281377402118067,0.483897545915197,44,3896,5.71373278064466,12.9576833333333,9.87704233699991,NA,"Rhodobacterales",68,69,0.387394430763972,8.75129702512677e-07,7.6700056758042e-05,0.0177104722792608,0.133635553351692,3.5118449259213
"5373","GCF_017744095.1",NA,13.8956341463415,1.36585365853659,14.129069672861,2.85365853658537,0.804045752285399,NA,-0.388275229359848,-0.305440457802612,0.50385829750923,44,4070,1.34595567074609,13.8956341463415,2.25110741425419,NA,"Rhodobacterales",81,82,0.66173576269565,0.000467629020156426,0.0106896520138132,0.0201474201474201,1.13509785029549,4.5133072228651
"5374","GCF_017744115.1",NA,19.4424571428571,1.28571428571429,19.2700119047619,1.42857142857143,0.853935209394073,NA,-0.489245557556874,-0.374088696226896,0.529467418028325,47,5192,1.23389143283273,19.4424571428571,1.40155165530621,NA,"Pseudomonadales, excl. SUP05 and SAR86",72,73,0.762706090892676,1.16639609916712e-05,0.00157100479618522,0.014060092449923,2.10863087471751,5.48684024728711
"5375","GCF_017744155.1",NA,17.8910857142857,1.35714285714286,16.2242707369615,3.14285714285714,0.851315786079093,NA,-0.535196873147684,-0.435214561245791,0.521332907090369,49,3772,1.01497375758863,17.8910857142857,1.50475537017261,NA,"Enterobacterales",50,51,0.808657406483486,0.000209030760543042,0.0145163059191833,0.0135206786850477,1.62071603748696,4.99892541005656
"5376","GCF_017744435.1",NA,9.47907857142857,1.71428571428571,12.4242577040816,5.14285714285714,0.849305355349749,NA,-0.534943638373917,-0.246465483181066,0.508136481658118,50,5152,1.11657384753293,9.47907857142857,1.91808926596681,NA,"Pseudomonadales, excl. SUP05 and SAR86",91,92,0.808404171709719,0.000428885038801628,0.0124631466094881,0.0178571428571429,2.18770648655854,5.56591585912815
"5377","GCF_017776525.1",NA,14.52875,1.5,17.1631075,2.25,0.74890876579374,NA,-0.334889229388458,-0.314548559448467,0.52532495894587,48,3130,2.95071524004015,14.52875,3.20078808082208,NA,"Pseudomonadales, excl. SUP05 and SAR86",36,37,0.60834976272426,1.51951352188763e-05,0.0021192539736012,0.0118210862619808,0.649668419852285,4.02787779242189
"5378","GCF_017794965.1",NA,7.699575,1.9,9.94843177777778,5.5,0.703310535981814,NA,-0.23926782929823,-0.284881920470756,0.540464163895956,49,3470,6.1986307853962,7.699575,5.39835361745105,NA,"Pseudomonadales, excl. SUP05 and SAR86",54,55,0.512728362634032,0.000568353254533227,0.0298228975527287,0.015850144092219,0.405933268825652,3.78414264139526
"5379","GCF_017798005.1",NA,7.461825,1,7.461825,1,0.767638524302426,NA,-0.353870849467932,-0.412679496844556,0.558849632551585,50,1854,3.83082651303255,7.461825,3.45230566223409,NA,"Enterobacterales",35,36,0.627331382803734,4.18935606058427e-07,5.06636943965954e-05,0.0194174757281553,0.000141129230645465,3.37835050180025
"5380","GCF_017798205.1",NA,10.7406970588235,1.38235294117647,10.9600117226891,3.04411764705882,0.772252393430287,NA,-0.389462713151931,-0.309424058215048,0.523521340321335,44,3183,2.37064011976996,10.7406970588235,3.03644089936634,NA,"Rhodobacterales",69,70,0.662923246487733,0.000205017570717071,0.00311145404018543,0.0219918316054037,0.698054653787214,4.07626402635682
"5381","GCF_017811755.1",NA,8.534471875,1.3125,8.6962,1.8125,0.553175210977107,NA,-0.0111553716339296,-0.250372945968196,0.510943957528229,44,4108,16.6115310313312,8.534471875,16.5693255043421,NA,"Rhodobacterales",68,69,0.284615904969732,8.95121345599957e-06,0.000360351982517116,0.0167964946445959,-0.113139759839103,3.2650696127305
"5382","GCF_017813235.1",NA,11.972327173913,1.45652173913043,12.0070136249137,4.17391304347826,0.656740270179156,NA,-0.215179392980513,-0.279230990777175,0.473852170228352,45,4444,2.81123779318583,11.972327173913,6.59382660305195,NA,"Rhodobacterales",91,92,0.488639926316315,0.000398360122184247,0.0241531451662783,0.0207020702070207,0.692894526998349,4.07110389956796
"5383","GCF_017813335.1",NA,20.3625964285714,1.57142857142857,20.448756547619,3.64285714285714,0.633170555316527,NA,-0.187367040886,-0.338955476628003,0.499244513734976,48,4616,4.92101886319483,20.3625964285714,5.80269863580352,NA,"Rhodobacterales",97,98,0.460827574221802,0.00220038244481829,0.0149513388129696,0.0212305025996534,0.666451329902271,4.04466070247188
"5384","GCF_017814435.1",NA,8.498875,1.25,8.168025,2.25,0.646446074347061,NA,-0.175055777261202,-0.461199061006359,0.501438145416069,42,3759,3.64766436540074,8.498875,7.9420007038378,NA,"Flavobacteriales",212,213,0.448516310597004,4.62484349905597e-06,0.000260270118176702,0.0566640063846768,-0.356563644749426,3.02164572782018
"5385","GCF_017832355.1",NA,4.23385,1,3.9189,1.5,0.823842693428496,NA,-0.476156233409572,-0.305935855105024,0.53553087058669,51,5279,1.9107155070466,4.23385,2.55345923919013,NA,"Enterobacterales",124,125,0.749616766745374,8.30153412713949e-07,6.90040210524995e-05,0.0236787270316348,1.94484124487676,5.32305061744637
"5386","GCF_017854565.1",NA,4.01677333333333,1.4,4.08165222222222,3.26666666666667,0.693621262092765,NA,-0.236900022422148,-0.312560568367203,0.504835491079891,33,3462,3.32716213179991,4.01677333333333,6.38592178662161,NA,"Rhodobacterales",56,57,0.51036055575795,6.55800764329873e-05,0.00462228820135632,0.0164644714038128,0.383827267993187,3.76203664056279
"5387","GCF_017868775.1",NA,5.9492375,1.75,8.2502403968254,5.25,0.633487529646305,NA,-0.168173034918453,-0.235562096709288,0.500144435397227,48,4075,6.05390869969298,5.9492375,9.36824523784595,NA,"Pseudomonadales, excl. SUP05 and SAR86",72,73,0.441633568254255,9.15178544714705e-05,0.00922268715863022,0.0179141104294479,0.403186049281231,3.78139542185084
"5388","GCF_017872555.1",NA,17.6698790123457,1.60493827160494,17.4541613065844,4.45679012345679,0.684124811822063,NA,-0.261815094000073,-0.290708255522721,0.502432379371871,44,4013,3.59877100185516,17.6698790123457,4.56773614689178,NA,"Rhodobacterales",81,82,0.535275627335875,0.0100499316050067,0.0739522082522885,0.0204335908298031,0.661025953052426,4.03923532562203
"5389","GCF_017875465.1",NA,16.4736333333333,1,16.4736333333333,1,0.846419983839852,NA,-0.526513565939112,-0.374389475047243,0.558998079259208,53,4851,2.09811953761475,16.4736333333333,1.59586236147994,NA,"Enterobacterales",116,117,0.799974099274914,4.51210275938812e-07,3.73271287350458e-05,0.0241187384044527,1.91574271253783,5.29395208510744
"5390","GCF_017875955.1",NA,6.19762,1.8,8.7206265,5.6,0.801570871260321,NA,-0.418519296330637,-0.28372482400196,0.52896465932176,51,5291,2.12873475701033,6.19762,2.81040512581239,NA,"Pseudomonadales, excl. SUP05 and SAR86",83,84,0.691979829666439,0.000417061863909368,0.0124631466094881,0.0158760158760159,1.87687523886995,5.25508461143956
"5391","GCF_017897595.1",NA,5.933375,1.5,6.02218,3.5,0.617384211680334,NA,-0.168914294943226,-0.438236323562651,0.530121211090072,41,3872,8.64021905948103,5.933375,10.7034502724589,NA,"Flavobacteriales",116,117,0.442374828279028,6.04847736239245e-06,0.000189016203251078,0.0302169421487603,0.109354863245841,3.48756423581545
"5392","GCF_017912535.1",NA,13.13604,1.4,15.243526,2,0.752991841836502,NA,-0.327473445871338,-0.3344707105398,0.566034459393623,49,3507,5.77527728064353,13.13604,3.23199955147459,NA,"Pseudomonadales, excl. SUP05 and SAR86",49,50,0.60093397920714,1.52976496019646e-05,0.0021192539736012,0.0142571998859424,0.758242268356682,4.13645164092629
"5393","GCF_017922435.1",NA,15.5450818181818,1.54545454545455,14.8544542424242,3.45454545454545,0.762725642445869,NA,-0.384309851656438,-0.351073984599422,0.507833321009293,43,4019,1.84485108007068,15.5450818181818,2.76384543336247,NA,"Rhodospirillales",72,73,0.65777038499224,3.1195521139846e-05,0.000748263688123695,0.0181637223189848,1.13021918354561,4.50842855611522
"5394","GCF_017968885.1",NA,4.5638,1,4.5638,1,0.894363062613762,NA,-0.616778340525815,-0.281798847671601,0.539729717200599,49,5805,1.22422799372632,4.5638,1.62398986027614,NA,"Pseudomonadales, excl. SUP05 and SAR86",95,96,0.890238873861617,8.94272408789804e-07,0.000174383119714012,0.0165374677002584,2.79853606236562,6.17674543493522
"5395","GCF_017976235.1",NA,6.0607,1,6.0607,1,0.835646528049387,NA,-0.48343866346418,-0.292142780279581,0.531064392042686,50,5563,1.65369430534811,6.0607,2.24451944356232,NA,"Pseudomonadales, excl. SUP05 and SAR86",93,94,0.756899196799982,1.70891751610548e-07,3.33238915640569e-05,0.0168973575408952,2.21346162469733,5.59167099726694
"5396","GCF_018066915.1",NA,9.89083666666667,1.33333333333333,10.1187290833333,3.06666666666667,0.647832229543173,NA,-0.16920464539634,-0.352116905202377,0.508847713911997,39,3951,5.02535953819264,9.89083666666667,7.51256968629897,NA,"Rhodobacterales",75,76,0.442665178732142,0.00154775743504655,0.0252299620513568,0.0192356365477094,0.327621726777029,3.70583109934663
"5397","GCF_018069805.1",NA,9.07985882352941,1.70588235294118,9.26907346405229,5.11764705882353,0.789960559362892,NA,-0.438510592873088,-0.403280433790845,0.520376993025164,49,4044,1.67549165823683,9.07985882352941,2.80471311435883,NA,"Enterobacterales",72,73,0.71197112620889,0.00536631978069234,0.118518442158217,0.018051434223541,1.33349956362854,4.71170893619815
"5398","GCF_018069895.1",NA,9.42875,1.33333333333333,8.14335833333333,2.66666666666667,0.587596640130428,NA,-0.0943816312687005,-0.341852725867498,0.502086497759088,44,3641,7.97703224387085,9.42875,12.1905080856269,NA,"Rhodobacterales",43,44,0.367842164604502,3.88781855617808e-06,0.000225831341626362,0.0120845921450151,0.0395850979388535,3.41779447050846
"5399","GCF_018080005.1",NA,7.77783,1.6,6.90649066666667,4.4,0.566281693972426,NA,-0.0324767615761475,-0.503723194628335,0.516836982930507,42,3098,9.64058188532355,7.77783,15.5125257288622,NA,"Flavobacteriales",76,77,0.305937294911949,7.5952667946392e-06,0.000118792390498871,0.0248547449967721,-0.638857991873851,2.73935138069576
"5400","GCF_018100785.1",NA,3.50604166666667,2,3.97215079365079,3.5,0.669972668761426,NA,-0.221029779195051,-0.423178341265694,0.52496000978938,39,3621,4.86524280966819,3.50604166666667,7.80934426282436,NA,"Flavobacteriales",119,120,0.494490312530853,5.15578675031858e-06,0.0002286460885187,0.0331400165700083,0.127551748582463,3.50576112115207
"5401","GCF_018100795.1",NA,11.7516032786885,1.60655737704918,12.3330194041114,5.13114754098361,0.74214531466519,NA,-0.37711920059792,-0.384978467312474,0.532651657052281,49,4047,3.14989613145018,11.7516032786885,3.61812554242358,NA,"Enterobacterales",117,118,0.650579733933722,0.0173860376450534,0.303361824651118,0.0291574005436126,0.937141122503993,4.3153504950736
"5402","GCF_018100805.1",NA,7.44551666666667,1.33333333333333,7.56392333333333,4,0.632051431669741,NA,-0.181180744026751,-0.444650415344057,0.499327744726861,41,4608,4.10914607460121,7.44551666666667,9.00750085819654,NA,"Flavobacteriales",147,148,0.454641277362553,5.61415011126176e-06,0.000189016203251078,0.0321180555555556,0.461961944413269,3.84017131698288
"5403","GCF_018100905.1",NA,12.7441712121212,1.6969696969697,12.8034002020202,4.09090909090909,0.810683502053505,NA,-0.502101165008974,-0.429883276809164,0.53952786430583,50,3128,1.85780583424243,12.7441712121212,2.20643804124455,NA,"Enterobacterales",58,59,0.775561698344776,0.00504962745768603,0.115137208007752,0.0188618925831202,1.11861745450716,4.49682682707677
"5404","GCF_018100925.1",NA,11.9415871428571,1.74285714285714,12.0592716666667,4.02857142857143,0.930265660670102,NA,-0.716372041886454,-0.380685366061469,0.53696449457485,50,5604,0.781691213298114,11.9415871428571,1.09466068150065,NA,"Enterobacterales",111,112,0.989832575222256,0.00492675478259827,0.115214522813022,0.0199857244825125,2.99755864077065,6.37576801334026
"5405","GCF_018100985.1",NA,12.7441712121212,1.6969696969697,12.8034002020202,4.09090909090909,0.772409673290422,NA,-0.406787935696635,-0.424220841173673,0.518776138631056,50,3598,1.8153363872188,12.7441712121212,2.82787217829238,NA,"Enterobacterales",72,73,0.680248469032437,0.00504962745768603,0.115137208007752,0.0202890494719289,0.978982637718337,4.35719201028794
"5406","GCF_018138085.1",NA,3.57715,1.5,4.92067,5.5,0.764051814870168,NA,-0.390377751209439,-0.298010899005996,0.521505624781358,49,4611,2.49983659977337,3.57715,3.88414064771085,NA,"Pseudomonadales, excl. SUP05 and SAR86",85,86,0.663838284545241,2.56016729764249e-06,8.47314014573801e-05,0.0186510518325743,1.41767172811462,4.79588110068423
"5407","GCF_018138145.1",NA,4.5638,1,4.5638,1,0.822763172368013,NA,-0.457412165090255,-0.295344503517634,0.526253386923065,50,6026,1.68579157406526,4.5638,2.54657536368393,NA,"Pseudomonadales, excl. SUP05 and SAR86",101,102,0.730872698426057,8.94272408789804e-07,0.000174383119714012,0.0169266511782277,2.33627698609972,5.71448635866932
"5408","GCF_018139985.1",NA,11.7482257142857,1.31428571428571,12.0905073650794,2.82857142857143,0.584873780893397,NA,-0.128642619983326,-0.2368401859571,0.465642780549542,44,3500,4.93196298933954,11.7482257142857,11.6514875342261,NA,"Rhodobacterales",64,65,0.402103153319128,0.000113105269078105,0.00311145404018543,0.0185714285714286,-0.0124347260715205,3.36577464649809
"5409","GCF_018199995.1",NA,18.74552,1.8,17.7329017777778,5.8,1.06516212870028,NA,-0.873399470387497,-0.324612995261549,0.601270315400839,53,4938,0.823948359168278,18.74552,0.446871933586983,NA,"Enterobacterales",76,77,1.1468600037233,0.000114908868768563,0.0013700073769628,0.0155933576346699,3.31135859180249,6.6895679643721
"5410","GCF_018200035.1",NA,8.8636390625,1.484375,8.9169424609375,3.765625,0.66220298207451,NA,-0.215486251670045,-0.285156411957871,0.490976432355213,44,3845,3.58872249657844,8.8636390625,7.0176955667218,NA,"Rhodobacterales",76,77,0.488946785005847,0.0024827134556705,0.0428545722415285,0.0200260078023407,0.427633826773045,3.80584319934265
"5411","GCF_018219155.1",NA,4.11559,2,4.454424,6.8,0.776715929509427,NA,-0.375598301120346,-0.383444023135809,0.512386759278712,49,4113,1.68781466824561,4.11559,3.52869133305842,NA,"Enterobacterales",91,92,0.649058834456148,0.000118210647491518,0.00194577831132453,0.0223681011427182,1.07407795044927,4.45228732301887
"5412","GCF_018223345.1",NA,2.88665,1.5,2.88665,1.5,0.751179462254492,NA,-0.362288473747377,-0.344145238957998,0.542482876064029,50,3403,3.72424217447032,2.88665,4.34342253327713,NA,"Enterobacterales",47,48,0.635749007083179,1.57846975674261e-06,0.000109184392587373,0.0141052012929768,0.834519138432507,4.21272851100211
"5413","GCF_018263905.1",NA,7.53327105263158,1.57894736842105,7.4398669924812,3.31578947368421,0.625618092497851,NA,-0.147163728013806,-0.296855303318426,0.514859997036833,42,3723,7.74690677063485,7.53327105263158,9.44401427759858,NA,"Rhodobacterales",82,83,0.420624261349608,2.43824275763479e-05,0.000360351982517116,0.0222938490464679,0.094495780872653,3.47270515344226
"5414","GCF_018263925.1",NA,12.9504,1,12.9504,1,0.775764456694004,NA,-0.325985147883821,-0.331174571700957,0.546136469351072,47,4420,3.27883311628907,12.9504,2.70312371613485,NA,"Pseudomonadales, excl. SUP05 and SAR86",52,53,0.599445681219623,9.99819032755069e-08,1.94964711387238e-05,0.0119909502262443,1.2132148110725,4.59142418364211
"5415","GCF_018279165.1",NA,11.0647,1.5,10.1503666666667,2,0.665843118922327,NA,-0.27756392998186,-0.26062544384993,0.459754134534083,46,2686,2.11621791938845,11.0647,6.14678983734613,NA,"Rhodobacterales",86,87,0.551024463317662,6.74192060987878e-07,7.21828519020182e-05,0.0323901712583768,-0.0951792048075946,3.28303016776201
"5416","GCF_018325905.1",NA,4.5638,1,4.5638,1,0.891021682126737,NA,-0.590544552719758,-0.266700097932084,0.544865107230967,49,6054,1.39175777215283,4.5638,1.65740879445592,NA,"Pseudomonadales, excl. SUP05 and SAR86",95,96,0.86400508605556,8.94272408789804e-07,0.000174383119714012,0.0158572844400396,2.83317205125385,6.21138142382345
"5417","GCF_018326005.1",NA,6.0607,1,6.0607,1,0.841914868148693,NA,-0.494990279485757,-0.299893309740486,0.532913061937803,50,5908,1.60185199329098,6.0607,2.1568732174932,NA,"Pseudomonadales, excl. SUP05 and SAR86",97,98,0.768450812821559,1.70891751610548e-07,3.33238915640569e-05,0.0165876777251185,2.41882349127759,5.7970328638472
"5418","GCF_018336935.1",NA,-1.29965,2,-1.29965,2,0.934996597085623,NA,-0.654276459874369,-0.273864463105332,0.577257437140206,52,4924,1.63381542926506,-1.29965,1.49049330239847,NA,"Enterobacterales",123,124,0.927736993210171,1.44418566543247e-07,1.77200026934404e-05,0.025182778229082,2.37957636645161,5.75778573902121
